16.12020,10.97099,9.00594,7.94420,7.27186,6.80493,6.46039,6.19498,5.98386,5.81167,5.66841,5.54726,5.44341,5.35335,5.27448,5.20480,5.14280,5.08724,5.03717,4.99181,4.95051,4.91275,4.87809,4.84616,4.81665,4.78929,4.76385,4.74014,4.71798,4.69723,4.67775,4.65943,4.64218,4.62589,4.61049,4.59592,4.58209,4.56897,4.55649,4.54461,4.53328,4.52248,4.51216,4.50228,4.49284,4.48378,4.47510,4.46677,4.45877,4.45107 
15.72223,10.65844,8.72685,7.68306,7.02187,6.56250,6.22338,5.96204,5.75406,5.58437,5.44314,5.32365,5.22119,5.13230,5.05443,4.98562,4.92437,4.86947,4.81998,4.77513,4.73430,4.69695,4.66266,4.63106,4.60185,4.57477,4.54958,4.52610,4.50415,4.48359,4.46430,4.44615,4.42905,4.41290,4.39764,4.38319,4.36948,4.35647,4.34409,4.33231,4.32107,4.31035,4.30011,4.29032,4.28094,4.27196,4.26334,4.25507,4.24713,4.23949 
15.37931,10.38991,8.48745,7.45928,6.80778,6.35497,6.02057,5.76276,5.55751,5.38998,5.25049,5.13244,5.03117,4.94330,4.86629,4.79822,4.73761,4.68327,4.63428,4.58987,4.54942,4.51242,4.47844,4.44712,4.41817,4.39131,4.36634,4.34305,4.32128,4.30088,4.28174,4.26372,4.24675,4.23073,4.21557,4.20122,4.18761,4.17469,4.16239,4.15069,4.13953,4.12888,4.11870,4.10897,4.09965,4.09072,4.08216,4.07393,4.06604,4.05844 
15.08084,10.15681,8.27993,7.26546,6.62247,6.17542,5.84515,5.59043,5.38756,5.22192,5.08395,4.96715,4.86693,4.77993,4.70367,4.63624,4.57618,4.52233,4.47376,4.42972,4.38960,4.35290,4.31919,4.28811,4.25937,4.23271,4.20791,4.18478,4.16316,4.14290,4.12388,4.10598,4.08912,4.07319,4.05813,4.04386,4.03033,4.01747,4.00525,3.99361,3.98251,3.97191,3.96179,3.95210,3.94283,3.93395,3.92542,3.91724,3.90938,3.90182 
14.81878,9.95262,8.09838,7.09603,6.46056,6.01861,5.69199,5.43999,5.23923,5.07525,4.93862,4.82292,4.72360,4.63737,4.56176,4.49489,4.43531,4.38188,4.33368,4.28997,4.25014,4.21369,4.18020,4.14933,4.12077,4.09428,4.06963,4.04664,4.02514,4.00499,3.98608,3.96828,3.95150,3.93565,3.92066,3.90647,3.89300,3.88021,3.86804,3.85644,3.84539,3.83484,3.82476,3.81512,3.80588,3.79703,3.78854,3.78039,3.77255,3.76502 
14.58688,9.77233,7.93826,6.94671,6.31794,5.88052,5.55714,5.30757,5.10867,4.94617,4.81072,4.69599,4.59748,4.51193,4.43689,4.37051,4.31136,4.25829,4.21041,4.16698,4.12740,4.09117,4.05788,4.02718,3.99878,3.97243,3.94791,3.92504,3.90364,3.88359,3.86476,3.84704,3.83034,3.81456,3.79963,3.78550,3.77208,3.75934,3.74721,3.73566,3.72465,3.71414,3.70409,3.69447,3.68527,3.67645,3.66798,3.65985,3.65204,3.64453 
14.38026,9.61199,7.79601,6.81415,6.19138,5.75802,5.43755,5.19015,4.99292,4.83172,4.69734,4.58347,4.48568,4.40072,4.32619,4.26025,4.20146,4.14872,4.10112,4.05794,4.01857,3.98253,3.94942,3.91887,3.89061,3.86438,3.83997,3.81719,3.79589,3.77592,3.75717,3.73952,3.72287,3.70715,3.69228,3.67819,3.66481,3.65211,3.64002,3.62851,3.61753,3.60704,3.59702,3.58743,3.57825,3.56945,3.56101,3.55290,3.54510,3.53761 
14.19501,9.46850,7.66883,6.69570,6.07835,5.64864,5.33079,5.08533,4.88960,4.72959,4.59615,4.48306,4.38591,4.30148,4.22740,4.16185,4.10339,4.05094,4.00359,3.96062,3.92144,3.88557,3.85261,3.82219,3.79405,3.76793,3.74361,3.72092,3.69970,3.67980,3.66110,3.64351,3.62692,3.61124,3.59641,3.58236,3.56902,3.55635,3.54430,3.53281,3.52185,3.51139,3.50139,3.49182,3.48266,3.47388,3.46545,3.45735,3.44957,3.44209 
14.02801,9.33935,7.55446,6.58924,5.97679,5.55040,5.23491,4.99122,4.79684,4.63790,4.50532,4.39292,4.29634,4.21240,4.13872,4.07351,4.01535,3.96315,3.91602,3.87324,3.83423,3.79851,3.76568,3.73538,3.70734,3.68131,3.65707,3.63446,3.61330,3.59346,3.57482,3.55727,3.54072,3.52509,3.51030,3.49628,3.48297,3.47033,3.45829,3.44683,3.43589,3.42545,3.41547,3.40591,3.39677,3.38799,3.37958,3.37149,3.36372,3.35625 
13.87670,9.22251,7.45107,6.49306,5.88507,5.46168,5.14835,4.90626,4.71312,4.55513,4.42333,4.31156,4.21550,4.13199,4.05868,3.99377,3.93588,3.88391,3.83697,3.79437,3.75551,3.71992,3.68720,3.65701,3.62905,3.60310,3.57894,3.55639,3.53529,3.51550,3.49690,3.47940,3.46288,3.44728,3.43252,3.41853,3.40525,3.39262,3.38061,3.36916,3.35824,3.34781,3.33784,3.32830,3.31916,3.31040,3.30199,3.29392,3.28615,3.27868 
13.73897,9.11631,7.35717,6.40574,5.80182,5.38119,5.06982,4.82920,4.63717,4.48007,4.34897,4.23777,4.14218,4.05907,3.98608,3.92146,3.86380,3.81203,3.76528,3.72282,3.68410,3.64863,3.61601,3.58590,3.55803,3.53215,3.50805,3.48555,3.46450,3.44475,3.42620,3.40873,3.39224,3.37667,3.36193,3.34796,3.33470,3.32209,3.31010,3.29866,3.28776,3.27734,3.26738,3.25785,3.24871,3.23996,3.23155,3.22348,3.21572,3.20826 
13.61309,9.01936,7.27151,6.32612,5.72594,5.30783,4.99827,4.75898,4.56798,4.41169,4.28123,4.17055,4.07539,3.99263,3.91995,3.85558,3.79814,3.74655,3.69995,3.65764,3.61903,3.58366,3.55113,3.52111,3.49331,3.46749,3.44344,3.42099,3.39998,3.38027,3.36175,3.34431,3.32785,3.31230,3.29758,3.28363,3.27038,3.25779,3.24581,3.23438,3.22349,3.21308,3.20312,3.19360,3.18447,3.17572,3.16732,3.15925,3.15149,3.14403 
13.49759,8.93051,7.19306,6.25323,5.65650,5.24071,4.93280,4.69475,4.50469,4.34913,4.21926,4.10907,4.01430,3.93187,3.85946,3.79531,3.73807,3.68665,3.64019,3.59800,3.55950,3.52423,3.49178,3.46182,3.43408,3.40832,3.38432,3.36191,3.34094,3.32126,3.30277,3.28535,3.26892,3.25338,3.23868,3.22474,3.21151,3.19893,3.18695,3.17554,3.16465,3.15424,3.14430,3.13477,3.12565,3.11690,3.10850,3.10043,3.09268,3.08521 
13.39125,8.84880,7.12096,6.18626,5.59271,5.17906,4.87269,4.63577,4.44658,4.29170,4.16237,4.05262,3.95821,3.87608,3.80391,3.73998,3.68292,3.63165,3.58532,3.54324,3.50484,3.46965,3.43727,3.40738,3.37969,3.35397,3.33002,3.30764,3.28670,3.26705,3.24858,3.23119,3.21477,3.19926,3.18457,3.17064,3.15742,3.14484,3.13287,3.12147,3.11058,3.10018,3.09023,3.08071,3.07159,3.06284,3.05444,3.04637,3.03861,3.03115 
13.29301,8.77340,7.05446,6.12452,5.53391,5.12226,4.81729,4.58142,4.39304,4.23879,4.10997,4.00062,3.90654,3.82468,3.75275,3.68900,3.63210,3.58097,3.53476,3.49278,3.45447,3.41935,3.38704,3.35720,3.32957,3.30389,3.27997,3.25763,3.23671,3.21709,3.19864,3.18126,3.16486,3.14936,3.13468,3.12076,3.10755,3.09498,3.08301,3.07161,3.06072,3.05033,3.04038,3.03086,3.02174,3.01299,3.00459,2.99652,2.98876,2.98129 
13.20201,8.70361,6.99294,6.06742,5.47955,5.06974,4.76609,4.53120,4.34356,4.18989,4.06153,3.95255,3.85878,3.77718,3.70545,3.64189,3.58514,3.53413,3.48803,3.44614,3.40791,3.37286,3.34060,3.31082,3.28323,3.25759,3.23370,3.21139,3.19049,3.17089,3.15246,3.13509,3.11870,3.10321,3.08854,3.07463,3.06142,3.04886,3.03689,3.02549,3.01461,3.00421,2.99427,2.98474,2.97562,2.96687,2.95846,2.95039,2.94263,2.93516 
13.11745,8.63882,6.93586,6.01447,5.42915,5.02105,4.71863,4.48464,4.29769,4.14457,4.01664,3.90801,3.81452,3.73315,3.66162,3.59822,3.54160,3.49071,3.44471,3.40291,3.36474,3.32975,3.29755,3.26781,3.24026,3.21465,3.19079,3.16850,3.14763,3.12804,3.10963,3.09227,3.07590,3.06041,3.04575,3.03184,3.01863,3.00607,2.99411,2.98271,2.97183,2.96143,2.95148,2.94196,2.93283,2.92407,2.91567,2.90759,2.89982,2.89235 
13.03869,8.57853,6.88277,5.96522,5.38228,4.97579,4.67450,4.44136,4.25506,4.10244,3.97491,3.86660,3.77338,3.69222,3.62087,3.55762,3.50113,3.45035,3.40444,3.36271,3.32462,3.28968,3.25753,3.22783,3.20031,3.17473,3.15090,3.12863,3.10777,3.08820,3.06980,3.05245,3.03608,3.02060,3.00594,2.99204,2.97884,2.96628,2.95432,2.94291,2.93203,2.92163,2.91168,2.90215,2.89302,2.88426,2.87585,2.86777,2.85999,2.85251 
12.96515,8.52228,6.83325,5.91931,5.33859,4.93360,4.63339,4.40104,4.21534,4.06319,3.93603,3.82802,3.73505,3.65409,3.58291,3.51980,3.46342,3.41274,3.36691,3.32526,3.28722,3.25233,3.22022,3.19056,3.16307,3.13752,3.11371,3.09146,3.07062,3.05106,3.03266,3.01533,2.99896,2.98349,2.96883,2.95493,2.94173,2.92917,2.91721,2.90580,2.89491,2.88451,2.87456,2.86502,2.85589,2.84712,2.83871,2.83062,2.82284,2.81536 
12.89634,8.46968,6.78697,5.87640,5.29778,4.89419,4.59498,4.36337,4.17823,4.02652,3.89971,3.79199,3.69924,3.61847,3.54745,3.48446,3.42820,3.37761,3.33185,3.29026,3.25228,3.21744,3.18537,3.15574,3.12828,3.10275,3.07896,3.05672,3.03590,3.01635,2.99796,2.98063,2.96427,2.94880,2.93415,2.92024,2.90704,2.89448,2.88252,2.87111,2.86022,2.84981,2.83985,2.83032,2.82117,2.81240,2.80398,2.79589,2.78811,2.78061 
12.83180,8.42039,6.74361,5.83622,5.25956,4.85729,4.55902,4.32810,4.14350,3.99220,3.86572,3.75826,3.66572,3.58513,3.51425,3.45139,3.39522,3.34472,3.29903,3.25750,3.21957,3.18477,3.15274,3.12314,3.09570,3.07019,3.04641,3.02419,3.00338,2.98384,2.96546,2.94813,2.93178,2.91631,2.90165,2.88775,2.87455,2.86198,2.85002,2.83861,2.82771,2.81730,2.80734,2.79779,2.78865,2.77987,2.77144,2.76334,2.75555,2.74805 
12.77115,8.37410,6.70292,5.79851,5.22369,4.82267,4.52528,4.29502,4.11092,3.96001,3.83383,3.72662,3.63428,3.55385,3.48311,3.42036,3.36429,3.31386,3.26824,3.22676,3.18888,3.15412,3.12212,3.09254,3.06513,3.03964,3.01588,2.99367,2.97286,2.95333,2.93495,2.91763,2.90128,2.88581,2.87116,2.85725,2.84404,2.83148,2.81951,2.80809,2.79719,2.78678,2.77681,2.76726,2.75811,2.74933,2.74089,2.73279,2.72499,2.71748 
12.71406,8.33055,6.66464,5.76305,5.18998,4.79013,4.49357,4.26393,4.08030,3.92975,3.80387,3.69688,3.60473,3.52446,3.45384,3.39119,3.33521,3.28485,3.23930,3.19787,3.16003,3.12530,3.09333,3.06378,3.03639,3.01091,2.98716,2.96497,2.94417,2.92464,2.90627,2.88895,2.87260,2.85713,2.84247,2.82857,2.81536,2.80279,2.79081,2.77939,2.76849,2.75806,2.74809,2.73854,2.72938,2.72059,2.71215,2.70403,2.69623,2.68871 
12.66022,8.28950,6.62858,5.72965,5.15822,4.75948,4.46371,4.23465,4.05146,3.90126,3.77565,3.66888,3.57691,3.49678,3.42628,3.36373,3.30783,3.25754,3.21204,3.17066,3.13285,3.09817,3.06622,3.03669,3.00931,2.98385,2.96012,2.93793,2.91714,2.89761,2.87924,2.86193,2.84557,2.83010,2.81545,2.80154,2.78832,2.77575,2.76377,2.75235,2.74144,2.73101,2.72103,2.71147,2.70230,2.69350,2.68506,2.67693,2.66912,2.66160 
12.60936,8.25075,6.59454,5.69813,5.12826,4.73057,4.43555,4.20704,4.02426,3.87439,3.74903,3.64247,3.55066,3.47067,3.40028,3.33782,3.28200,3.23177,3.18633,3.14499,3.10722,3.07256,3.04064,3.01113,2.98377,2.95832,2.93460,2.91241,2.89163,2.87211,2.85374,2.83643,2.82007,2.80460,2.78994,2.77603,2.76281,2.75023,2.73825,2.72682,2.71590,2.70546,2.69548,2.68591,2.67674,2.66793,2.65948,2.65135,2.64353,2.63600 
12.56124,8.21411,6.56236,5.66835,5.09995,4.70325,4.40893,4.18094,3.99856,3.84900,3.72388,3.61752,3.52587,3.44600,3.37572,3.31335,3.25759,3.20743,3.16203,3.12073,3.08299,3.04836,3.01646,2.98697,2.95963,2.93419,2.91047,2.88830,2.86752,2.84800,2.82963,2.81232,2.79596,2.78049,2.76583,2.75191,2.73869,2.72610,2.71411,2.70268,2.69175,2.68131,2.67132,2.66174,2.65256,2.64375,2.63529,2.62715,2.61932,2.61179 
12.51564,8.17941,6.53190,5.64015,5.07315,4.67739,4.38375,4.15625,3.97425,3.82497,3.70008,3.59390,3.50240,3.42266,3.35247,3.29018,3.23450,3.18438,3.13903,3.09777,3.06007,3.02546,2.99358,2.96411,2.93678,2.91135,2.88764,2.86547,2.84469,2.82518,2.80681,2.78949,2.77314,2.75766,2.74299,2.72907,2.71585,2.70326,2.69126,2.67982,2.66889,2.65844,2.64844,2.63886,2.62967,2.62085,2.61238,2.60423,2.59640,2.58885 
12.47238,8.14649,6.50302,5.61342,5.04776,4.65289,4.35988,4.13285,3.95120,3.80220,3.67753,3.57153,3.48017,3.40053,3.33044,3.26823,3.21261,3.16255,3.11724,3.07602,3.03834,3.00376,2.97189,2.94244,2.91512,2.88970,2.86600,2.84383,2.82305,2.80354,2.78517,2.76786,2.75150,2.73602,2.72134,2.70742,2.69419,2.68159,2.66959,2.65814,2.64720,2.63675,2.62674,2.61715,2.60795,2.59913,2.59065,2.58249,2.57465,2.56710 
12.43127,8.11524,6.47560,5.58805,5.02365,4.62963,4.33722,4.11064,3.92933,3.78060,3.65614,3.55029,3.45907,3.37954,3.30954,3.24740,3.19183,3.14182,3.09655,3.05536,3.01771,2.98315,2.95131,2.92186,2.89455,2.86915,2.84545,2.82328,2.80251,2.78300,2.76463,2.74731,2.73095,2.71546,2.70079,2.68686,2.67362,2.66102,2.64901,2.63755,2.62661,2.61614,2.60613,2.59653,2.58733,2.57849,2.57001,2.56185,2.55399,2.54643 
12.39217,8.08552,6.44953,5.56393,5.00074,4.60753,4.31570,4.08954,3.90855,3.76007,3.63580,3.53012,3.43902,3.35959,3.28967,3.22760,3.17209,3.12213,3.07690,3.03574,2.99811,2.96357,2.93174,2.90231,2.87501,2.84961,2.82591,2.80375,2.78298,2.76347,2.74510,2.72778,2.71141,2.69592,2.68124,2.66731,2.65406,2.64146,2.62944,2.61798,2.60703,2.59655,2.58653,2.57693,2.56771,2.55887,2.55038,2.54221,2.53435,2.52678 
12.35492,8.05722,6.42472,5.54098,4.97893,4.58650,4.29522,4.06946,3.88878,3.74053,3.61646,3.51092,3.41994,3.34061,3.27077,3.20876,3.15331,3.10339,3.05819,3.01706,2.97946,2.94494,2.91312,2.88370,2.85641,2.83102,2.80732,2.78517,2.76439,2.74488,2.72651,2.70918,2.69281,2.67732,2.66264,2.64870,2.63545,2.62283,2.61081,2.59934,2.58838,2.57790,2.56787,2.55826,2.54904,2.54019,2.53168,2.52351,2.51564,2.50806 
12.31941,8.03025,6.40107,5.51911,4.95816,4.56647,4.27570,4.05034,3.86995,3.72193,3.59803,3.49263,3.40177,3.32253,3.25277,3.19082,3.13541,3.08553,3.04037,2.99927,2.96169,2.92718,2.89538,2.86597,2.83869,2.81330,2.78961,2.76745,2.74668,2.72717,2.70879,2.69147,2.67509,2.65959,2.64490,2.63096,2.61770,2.60508,2.59305,2.58157,2.57061,2.56012,2.55008,2.54046,2.53123,2.52237,2.51386,2.50568,2.49780,2.49021 
12.28550,8.00451,6.37851,5.49825,4.93835,4.54736,4.25710,4.03210,3.85199,3.70418,3.58045,3.47519,3.38444,3.30529,3.23559,3.17371,3.11835,3.06851,3.02337,2.98230,2.94474,2.91025,2.87846,2.84906,2.82178,2.79640,2.77271,2.75056,2.72978,2.71027,2.69189,2.67456,2.65818,2.64268,2.62798,2.61403,2.60077,2.58814,2.57610,2.56462,2.55364,2.54315,2.53310,2.52347,2.51424,2.50537,2.49685,2.48866,2.48077,2.47318 
12.25310,7.97993,6.35697,5.47833,4.91943,4.52911,4.23933,4.01469,3.83484,3.68724,3.56367,3.45854,3.36789,3.28883,3.21920,3.15737,3.10205,3.05225,3.00715,2.96609,2.92855,2.89408,2.86230,2.83291,2.80564,2.78026,2.75657,2.73442,2.71365,2.69413,2.67575,2.65841,2.64203,2.62652,2.61182,2.59786,2.58459,2.57196,2.55991,2.54842,2.53744,2.52694,2.51688,2.50725,2.49800,2.48913,2.48060,2.47240,2.46450,2.45690 
12.22211,7.95642,6.33637,5.45928,4.90135,4.51168,4.22235,3.99804,3.81846,3.67105,3.54764,3.44263,3.35208,3.27309,3.20353,3.14175,3.08648,3.03671,2.99164,2.95060,2.91308,2.87862,2.84685,2.81747,2.79020,2.76483,2.74114,2.71899,2.69822,2.67869,2.66031,2.64297,2.62659,2.61107,2.59637,2.58240,2.56912,2.55648,2.54443,2.53293,2.52194,2.51143,2.50137,2.49173,2.48247,2.47359,2.46505,2.45684,2.44894,2.44133 
12.19243,7.93392,6.31666,5.44106,4.88405,4.49499,4.20611,3.98212,3.80278,3.65556,3.53230,3.42741,3.33695,3.25804,3.18854,3.12681,3.07158,3.02184,2.97680,2.93579,2.89828,2.86383,2.83208,2.80270,2.77544,2.75006,2.72638,2.70423,2.68345,2.66393,2.64554,2.62820,2.61180,2.59629,2.58157,2.56760,2.55432,2.54167,2.52961,2.51810,2.50711,2.49659,2.48652,2.47687,2.46761,2.45872,2.45017,2.44195,2.43404,2.42642 
12.16399,7.91236,6.29778,5.42361,4.86748,4.47902,4.19055,3.96688,3.78777,3.64073,3.51761,3.41284,3.32247,3.24363,3.17419,3.11251,3.05731,3.00761,2.96258,2.92159,2.88410,2.84967,2.81792,2.78855,2.76129,2.73592,2.71224,2.69008,2.66931,2.64978,2.63139,2.61404,2.59764,2.58212,2.56740,2.55342,2.54013,2.52748,2.51541,2.50390,2.49289,2.48237,2.47229,2.46263,2.45336,2.44446,2.43591,2.42768,2.41976,2.41214 
12.13670,7.89168,6.27967,5.40688,4.85160,4.46370,4.17564,3.95226,3.77338,3.62652,3.50354,3.39887,3.30858,3.22982,3.16043,3.09880,3.04364,2.99396,2.94896,2.90799,2.87051,2.83609,2.80435,2.77498,2.74773,2.72236,2.69868,2.67652,2.65575,2.63622,2.61782,2.60047,2.58407,2.56854,2.55381,2.53983,2.52653,2.51387,2.50180,2.49027,2.47926,2.46873,2.45864,2.44897,2.43970,2.43079,2.42223,2.41399,2.40607,2.39843 
12.11051,7.87184,6.26230,5.39083,4.83636,4.44901,4.16134,3.93825,3.75958,3.61289,3.49003,3.38547,3.29526,3.21657,3.14723,3.08564,3.03052,2.98087,2.93589,2.89494,2.85748,2.82306,2.79133,2.76197,2.73472,2.70935,2.68567,2.66351,2.64273,2.62320,2.60480,2.58745,2.57104,2.55550,2.54077,2.52678,2.51348,2.50081,2.48873,2.47720,2.46618,2.45564,2.44554,2.43586,2.42658,2.41766,2.40910,2.40085,2.39292,2.38527 
12.08535,7.85278,6.24562,5.37541,4.82173,4.43491,4.14761,3.92479,3.74633,3.59980,3.47707,3.37260,3.28248,3.20384,3.13456,3.07301,3.01792,2.96830,2.92334,2.88241,2.84496,2.81055,2.77883,2.74947,2.72222,2.69686,2.67318,2.65102,2.63023,2.61070,2.59230,2.57493,2.55852,2.54298,2.52824,2.51425,2.50093,2.48826,2.47617,2.46463,2.45361,2.44306,2.43295,2.42327,2.41398,2.40505,2.39648,2.38823,2.38028,2.37263 
